,year,month,customer_type,monthly_usage,zip_code,geometry,latitude,longitude,geo
8588,2016.0,6,COMMERCIAL,105898.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8589,2016.0,6,COMMERCIAL,153740.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
8590,2016.0,6,OUTDOOR LIGHTING,3953.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
8591,2016.0,6,COMMERCIAL,190044.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
8592,2016.0,6,COMMERCIAL,734376.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
8593,2016.0,6,OUTDOOR LIGHTING,0.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
8594,2016.0,6,COMMERCIAL,160668.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
8595,2016.0,6,COMMERCIAL,617105.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
8596,2016.0,6,COMMERCIAL,10813354.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
8597,2016.0,6,OUTDOOR LIGHTING,69856.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
8598,2016.0,6,COMMERCIAL,28567900.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8599,2016.0,6,OUTDOOR LIGHTING,44775.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8600,2016.0,6,RESIDENTIAL,3480967.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
8601,2016.0,6,COMMERCIAL,9740605.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
8602,2016.0,6,COMMERCIAL,1153384.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
8603,2016.0,6,COMMERCIAL,1713835.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
8604,2016.0,6,RESIDENTIAL,6138036.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
8605,2016.0,6,COMMERCIAL,91840.0,37227,"(36.129798, -86.666977)",36.129798,-86.66697,POINT (-86.66697000000001 36.129798)
8606,2016.0,6,COMMERCIAL,1289835.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8607,2016.0,6,COMMERCIAL,4118029.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
8608,2016.0,6,RESIDENTIAL,802112.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8609,2016.0,6,RESIDENTIAL,7535930.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
8610,2016.0,6,COMMERCIAL,42520.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
8611,2016.0,6,OUTDOOR LIGHTING,5358.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
8612,2016.0,6,OUTDOOR LIGHTING,11386.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
8613,2016.0,6,COMMERCIAL,10101973.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
8614,2016.0,6,OUTDOOR LIGHTING,1829.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
8615,2016.0,6,COMMERCIAL,25200.0,37202,"(36.158527, -86.782923)",36.158527,-86.78292,POINT (-86.78292 36.158527)
8616,2016.0,6,COMMERCIAL,3298.0,37135,"(35.946013, -86.661944)",35.946013,-86.66194,POINT (-86.66194 35.946013)
8617,2016.0,6,RESIDENTIAL,5964.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
8618,2016.0,6,COMMERCIAL,22613273.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
8619,2016.0,6,COMMERCIAL,37281.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
8620,2016.0,6,RESIDENTIAL,1694596.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
8621,2016.0,6,COMMERCIAL,2697974.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8622,2016.0,6,RESIDENTIAL,218113.0,37135,"(35.946013, -86.661944)",35.946013,-86.66194,POINT (-86.66194 35.946013)
8623,2016.0,6,COMMERCIAL,19485.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
8624,2016.0,6,COMMERCIAL,13586.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
8625,2016.0,6,OUTDOOR LIGHTING,543.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
8626,2016.0,6,COMMERCIAL,15195077.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
8627,2016.0,6,COMMERCIAL,10601727.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
8628,2016.0,6,COMMERCIAL,645013.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
8629,2016.0,6,COMMERCIAL,331200.0,37242,"(36.165017, -86.782171)",36.165017,-86.78217,POINT (-86.78216999999999 36.165017)
8630,2016.0,6,RESIDENTIAL,6357648.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
8631,2016.0,6,OUTDOOR LIGHTING,13667.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
8632,2016.0,6,COMMERCIAL,57720.0,37152,"(36.396526, -86.765833)",36.396526,-86.76583,POINT (-86.76582999999999 36.396526)
8633,2016.0,6,COMMERCIAL,808987.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
8634,2016.0,6,COMMERCIAL,1029250.0,37229,"(36.166687, -86.779932)",36.166687,-86.77993,POINT (-86.77992999999999 36.166687)
8635,2016.0,6,COMMERCIAL,493939.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
8636,2016.0,6,RESIDENTIAL,3269533.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
8637,2016.0,6,SEASONAL CUSTOMER,21440.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
8638,2016.0,6,SEASONAL CUSTOMER,142.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
8639,2016.0,6,RESIDENTIAL,464321.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
8640,2016.0,6,COMMERCIAL,7015.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
8641,2016.0,6,OUTDOOR LIGHTING,13709.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
8642,2016.0,6,COMMERCIAL,15564882.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
8643,2016.0,6,COMMERCIAL,3110858.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
8644,2016.0,6,RESIDENTIAL,8449252.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
8645,2016.0,6,COMMERCIAL,4687151.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
8646,2016.0,6,RESIDENTIAL,2281770.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
8647,2016.0,6,RESIDENTIAL,5778494.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
8648,2016.0,6,RESIDENTIAL,432789.0,37143,"(36.12259, -87.03587)",,-87.03587,POINT (-87.03587 nan)
8649,2016.0,6,COMMERCIAL,14681616.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
8650,2016.0,6,OUTDOOR LIGHTING,3453.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
8651,2016.0,6,RESIDENTIAL,539888.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
8652,2016.0,6,RESIDENTIAL,5462.0,37064,"(35.889628, -86.926986)",35.889628,-86.92698,POINT (-86.92698 35.889628)
8653,2016.0,6,COMMERCIAL,5628127.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
8654,2016.0,6,RESIDENTIAL,6980379.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
8655,2016.0,6,COMMERCIAL,5346804.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
8656,2016.0,6,OUTDOOR LIGHTING,17634.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
8657,2016.0,6,OUTDOOR LIGHTING,32802.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
8658,2016.0,6,COMMERCIAL,659768.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
8659,2016.0,6,RESIDENTIAL,6198046.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
8660,2016.0,6,COMMERCIAL,40903.0,37015,"(36.29003, -87.070106)",87.070106,-87.07010,POINT (-87.0701 87.070106)
8661,2016.0,6,COMMERCIAL,1567741.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
8662,2016.0,6,OUTDOOR LIGHTING,10567.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
8663,2016.0,6,COMMERCIAL,572108.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
8664,2016.0,6,COMMERCIAL,1196484.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
8665,2016.0,6,RESIDENTIAL,39154.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
8666,2016.0,6,OUTDOOR LIGHTING,11280.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
8667,2016.0,6,RESIDENTIAL,7058463.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
8668,2016.0,6,RESIDENTIAL,700006.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
8669,2016.0,6,COMMERCIAL,1102702.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
8670,2016.0,6,COMMERCIAL,61280.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
8671,2016.0,6,COMMERCIAL,40.0,37234,"(36.159965, -86.783617)",36.159965,-86.78361,POINT (-86.78361 36.159965)
8672,2016.0,6,COMMERCIAL,459925.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
8673,2016.0,6,COMMERCIAL,903474.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
8674,2016.0,6,RESIDENTIAL,68026.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
8675,2016.0,6,RESIDENTIAL,21477.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
8676,2016.0,6,COMMERCIAL,19686057.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
8677,2016.0,6,OUTDOOR LIGHTING,4991.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
8678,2016.0,6,COMMERCIAL,2791660.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
8679,2016.0,6,RESIDENTIAL,3225138.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
8680,2016.0,6,COMMERCIAL,44275.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
8681,2016.0,6,OUTDOOR LIGHTING,8649.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
8682,2016.0,6,COMMERCIAL,16101715.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
8683,2016.0,6,COMMERCIAL,1630338.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
8684,2016.0,6,COMMERCIAL,20211.0,37143,"(36.12259, -87.03587)",,-87.03587,POINT (-87.03587 nan)
8685,2016.0,6,OUTDOOR LIGHTING,258.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
8686,2016.0,6,COMMERCIAL,1443026.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
8687,2016.0,6,RESIDENTIAL,8519127.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
8688,2016.0,6,RESIDENTIAL,880.0,37213,"(36.167552, -86.767564)",36.167552,-86.76756,POINT (-86.76756 36.167552)
8689,2016.0,6,COMMERCIAL,8134683.0,37201,"(36.164553, -86.776977)",36.164553,-86.77697,POINT (-86.77697000000001 36.164553)
8690,2016.0,6,OUTDOOR LIGHTING,0.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8691,2016.0,6,COMMERCIAL,4274034.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
8692,2016.0,6,RESIDENTIAL,1895189.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
8693,2016.0,6,OUTDOOR LIGHTING,0.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
8694,2016.0,6,COMMERCIAL,1849375.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
8695,2016.0,6,OUTDOOR LIGHTING,8194.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8696,2016.0,6,RESIDENTIAL,26403.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
8697,2016.0,6,OUTDOOR LIGHTING,32973.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
8698,2016.0,6,COMMERCIAL,1311831.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
8699,2016.0,6,RESIDENTIAL,4579117.0,37138,"(36.239455, -86.611783)",36.239455,-86.61178,POINT (-86.61178 36.239455)
8700,2016.0,6,COMMERCIAL,3615853.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
8701,2016.0,6,RESIDENTIAL,42891.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
8702,2016.0,6,RESIDENTIAL,3627559.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
8703,2016.0,6,RESIDENTIAL,1814056.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
8704,2016.0,6,RESIDENTIAL,1451865.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8705,2016.0,6,COMMERCIAL,70863864.0,37203,"(36.150195, -86.790206)",36.150195,-86.79020,POINT (-86.7902 36.150195)
8706,2016.0,6,OUTDOOR LIGHTING,2555.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
8707,2016.0,6,RESIDENTIAL,1297611.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
8708,2016.0,6,SEASONAL CUSTOMER,0.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8709,2016.0,6,OUTDOOR LIGHTING,7200.0,37080,"(36.331509, -86.915843)",36.331509,-86.91584,POINT (-86.91584 36.331509)
8710,2016.0,6,COMMERCIAL,6271402.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
8711,2016.0,6,COMMERCIAL,10787036.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
8712,2016.0,6,COMMERCIAL,27019999.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
8713,2016.0,6,OUTDOOR LIGHTING,4800.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
8714,2016.0,6,SEASONAL CUSTOMER,0.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
8715,2016.0,6,RESIDENTIAL,707082.0,37122,"(36.187906, -86.500085)",36.187906,-86.50008,POINT (-86.50008 36.187906)
8716,2016.0,6,COMMERCIAL,333.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
8717,2016.0,6,RESIDENTIAL,5812133.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
8718,2016.0,6,OUTDOOR LIGHTING,14656.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
8719,2016.0,6,COMMERCIAL,921209.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
8720,2016.0,6,COMMERCIAL,30913839.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
8721,2016.0,6,COMMERCIAL,826051.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
8722,2016.0,6,COMMERCIAL,100500.0,37238,"(36.166067, -86.779698)",36.166067,-86.77969,POINT (-86.77969 36.166067)
8723,2016.0,6,SEASONAL CUSTOMER,1160.0,37072,"(36.350389, -86.731255)",36.350389,-86.73125,POINT (-86.73125 36.350389)
8724,2016.0,6,COMMERCIAL,589606.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8725,2016.0,6,OUTDOOR LIGHTING,2389.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
8726,2016.0,6,COMMERCIAL,1067602.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
8727,2016.0,6,COMMERCIAL,5388.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
8728,2016.0,6,RESIDENTIAL,5488683.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8729,2016.0,6,COMMERCIAL,13086744.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
8730,2016.0,6,COMMERCIAL,2599729.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
8731,2016.0,6,COMMERCIAL,21007735.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
8732,2016.0,6,COMMERCIAL,7833.0,37073,"(36.42764, -86.812249)",86.812249,-86.81224,POINT (-86.81224 86.81224899999999)
8733,2016.0,6,RESIDENTIAL,3324215.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
8734,2016.0,6,COMMERCIAL,179449.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
8735,2016.0,6,RESIDENTIAL,5752310.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
8736,2016.0,6,COMMERCIAL,2382637.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
8737,2016.0,6,RESIDENTIAL,3076232.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
8738,2016.0,6,OUTDOOR LIGHTING,1235.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
8739,2016.0,7,COMMERCIAL,648000.0,37237,,,,POINT (nan nan)
8740,2016.0,7,OUTDOOR LIGHTING,0.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8741,2016.0,7,COMMERCIAL,1079805.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
8742,2016.0,7,COMMERCIAL,6151570.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
8743,2016.0,7,SEASONAL CUSTOMER,33920.0,37205,"(36.112469, -86.867263)",36.112469,-86.86726,POINT (-86.86726 36.112469)
8744,2016.0,7,OUTDOOR LIGHTING,20858.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
8745,2016.0,7,RESIDENTIAL,6154962.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
8746,2016.0,7,COMMERCIAL,56105.0,37066,"(36.387698, -86.459057)",36.387698,-86.45905,POINT (-86.45905 36.387698)
8747,2016.0,7,COMMERCIAL,858129.0,37206,"(36.18095, -86.739624)",86.739624,-86.73962,POINT (-86.73962 86.73962400000001)
8748,2016.0,7,COMMERCIAL,30402756.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8749,2016.0,7,COMMERCIAL,29247.0,37143,"(36.12259, -87.03587)",,-87.03587,POINT (-87.03587 nan)
8750,2016.0,7,COMMERCIAL,15264156.0,37013,"(36.049335, -86.641832)",36.049335,-86.64183,POINT (-86.64183 36.049335)
8751,2016.0,7,COMMERCIAL,6258592.0,37215,"(36.091316, -86.827959)",36.091316,-86.82795,POINT (-86.82795 36.091316)
8752,2016.0,7,SEASONAL CUSTOMER,0.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8753,2016.0,7,COMMERCIAL,2122071.0,37209,"(36.149599, -86.874487)",36.149599,-86.87448,POINT (-86.87448000000001 36.149599)
8754,2016.0,7,OUTDOOR LIGHTING,4434.0,37207,"(36.224945, -86.775061)",36.224945,-86.77506,POINT (-86.77506 36.224945)
8755,2016.0,7,RESIDENTIAL,37793.0,37082,"(36.08832, -87.117051)",87.117051,-87.11705,POINT (-87.11705000000001 87.117051)
8756,2016.0,7,COMMERCIAL,2832013.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8757,2016.0,7,COMMERCIAL,547969.0,37216,"(36.216134, -86.726204)",36.216134,-86.72620,POINT (-86.72620000000001 36.216134)
8758,2016.0,7,RESIDENTIAL,5844992.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8759,2016.0,7,COMMERCIAL,2923970.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
8760,2016.0,7,COMMERCIAL,1452358.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
8761,2016.0,7,RESIDENTIAL,3751165.0,37217,"(36.106646, -86.667608)",36.106646,-86.66760,POINT (-86.66759999999999 36.106646)
8762,2016.0,7,RESIDENTIAL,6839595.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
8763,2016.0,7,COMMERCIAL,803263.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8764,2016.0,7,COMMERCIAL,116747.0,37189,"(36.279393, -86.826731)",36.279393,-86.82673,POINT (-86.82673 36.279393)
8765,2016.0,7,COMMERCIAL,1229750.0,37229,"(36.166687, -86.779932)",36.166687,-86.77993,POINT (-86.77992999999999 36.166687)
8766,2016.0,7,OUTDOOR LIGHTING,14022.0,37204,"(36.109305, -86.776748)",36.109305,-86.77674,POINT (-86.77674 36.109305)
8767,2016.0,7,OUTDOOR LIGHTING,52873.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
8768,2016.0,7,OUTDOOR LIGHTING,326.0,37228,"(36.193837, -86.803025)",36.193837,-86.80302,POINT (-86.80302 36.193837)
8769,2016.0,7,OUTDOOR LIGHTING,8640.0,37211,"(36.069132, -86.724578)",36.069132,-86.72457,POINT (-86.72457 36.069132)
8770,2016.0,7,RESIDENTIAL,37240.0,37243,"(36.166899, -86.77672)",36.166899,-86.77672,POINT (-86.77672 36.166899)
8771,2016.0,7,COMMERCIAL,11993077.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
8772,2016.0,7,RESIDENTIAL,1730552.0,37210,"(36.140869, -86.738847)",36.140869,-86.73884,POINT (-86.73884 36.140869)
8773,2016.0,7,RESIDENTIAL,4791960.0,37218,"(36.210699, -86.866798)",36.210699,-86.86679,POINT (-86.86678999999999 36.210699)
8774,2016.0,7,COMMERCIAL,8622647.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
8775,2016.0,7,RESIDENTIAL,941198.0,37069,"(35.985493, -86.899213)",35.985493,-86.89921,POINT (-86.89921 35.985493)
8776,2016.0,7,COMMERCIAL,112500.0,37238,"(36.166067, -86.779698)",36.166067,-86.77969,POINT (-86.77969 36.166067)
8777,2016.0,7,COMMERCIAL,884663.0,37076,"(36.175185, -86.5933)",36.175185,,POINT (nan 36.175185)
8778,2016.0,7,RESIDENTIAL,10228620.0,37075,"(36.323052, -86.60557)",36.323052,-86.60557,POINT (-86.60557 36.323052)
8779,2016.0,7,OUTDOOR LIGHTING,5048.0,37214,"(36.168995, -86.667231)",36.168995,-86.66723,POINT (-86.66723 36.168995)
8780,2016.0,7,RESIDENTIAL,2995154.0,37086,"(36.014912, -86.5643)",36.014912,,POINT (nan 36.014912)
8781,2016.0,7,RESIDENTIAL,2918580.0,37220,"(36.06788, -86.776955)",86.776955,-86.77695,POINT (-86.77695 86.776955)
8782,2016.0,7,COMMERCIAL,151968.0,37219,"(36.167467, -86.783669)",36.167467,-86.78366,POINT (-86.78366 36.167467)
8783,2016.0,7,COMMERCIAL,1395483.0,37115,"(36.262567, -86.704171)",36.262567,-86.70417,POINT (-86.70417 36.262567)
8784,2016.0,7,COMMERCIAL,862908.0,37221,"(36.064367, -86.96029)",36.064367,-86.96029,POINT (-86.96029 36.064367)
8785,2016.0,7,COMMERCIAL,1114973.0,37208,"(36.176427, -86.805176)",36.176427,-86.80517,POINT (-86.80517 36.176427)
8786,2016.0,7,COMMERCIAL,11916371.0,37027,"(36.00245, -86.778709)",86.778709,-86.77870,POINT (-86.7787 86.77870900000001)
8787,2016.0,7,RESIDENTIAL,2356412.0,37212,"(36.133256, -86.801456)",36.133256,-86.80145,POINT (-86.80145 36.133256)
