,year,month,customer_type,monthly_usage(kWh),zip_code,geometry
12899,2018.0,11,COMMERCIAL,628908.0,37221,"(36.064367, -86.96029)"
12900,2019.0,1,OUTDOOR LIGHTING,800.0,37216,"(36.216134, -86.726204)"
12901,2019.0,5,COMMERCIAL,937892.0,37072,"(36.350389, -86.731255)"
12902,2018.0,12,COMMERCIAL,534.0,37082,"(36.08832, -87.117051)"
12903,2019.0,3,COMMERCIAL,698.0,37234,"(36.159965, -86.783617)"
12904,2019.0,3,OUTDOOR LIGHTING,342.0,37203,"(36.150195, -86.790206)"
12905,2018.0,12,COMMERCIAL,161547.0,37228,"(36.193837, -86.803025)"
12906,2019.0,6,OUTDOOR LIGHTING,871.0,37228,"(36.193837, -86.803025)"
12907,2018.0,12,RESIDENTIAL,6741448.0,37211,"(36.069132, -86.724578)"
12908,2019.0,7,RESIDENTIAL,7724246.0,37027,"(36.00245, -86.778709)"
12909,2019.0,8,COMMERCIAL,665233.0,37086,"(36.014912, -86.5643)"
12910,2018.0,12,OUTDOOR LIGHTING,0.0,37218,"(36.210699, -86.866798)"
12911,2019.0,3,OUTDOOR LIGHTING,6063.0,37138,"(36.239455, -86.611783)"
12912,2019.0,1,RESIDENTIAL,51228.0,37228,"(36.193837, -86.803025)"
12913,2019.0,8,OUTDOOR LIGHTING,661.0,37138,"(36.239455, -86.611783)"
12914,2019.0,3,COMMERCIAL,1676362.0,37211,"(36.069132, -86.724578)"
12915,2019.0,7,COMMERCIAL,10842304.0,37212,"(36.133256, -86.801456)"
12916,2019.0,1,COMMERCIAL,6213112.0,37076,"(36.175185, -86.5933)"
12917,2019.0,7,OUTDOOR LIGHTING,2482.0,37220,"(36.06788, -86.776955)"
12918,2019.0,4,RESIDENTIAL,2628736.0,37209,"(36.149599, -86.874487)"
12919,2019.0,6,COMMERCIAL,9508697.0,37072,"(36.350389, -86.731255)"
12920,2019.0,5,RESIDENTIAL,2642073.0,37138,"(36.239455, -86.611783)"
12921,2019.0,8,COMMERCIAL,8981922.0,37201,"(36.164553, -86.776977)"
12922,2018.0,11,COMMERCIAL,665.0,37234,"(36.159965, -86.783617)"
12923,2019.0,9,COMMERCIAL,22816.0,37152,"(36.396526, -86.765833)"
12924,2018.0,12,COMMERCIAL,22307605.0,37209,"(36.149599, -86.874487)"
12925,2019.0,7,OUTDOOR LIGHTING,303.0,37216,"(36.216134, -86.726204)"
12926,2019.0,9,RESIDENTIAL,8354983.0,37027,"(36.00245, -86.778709)"
12927,2019.0,3,COMMERCIAL,8133810.0,37075,"(36.323052, -86.60557)"
12928,2019.0,7,RESIDENTIAL,87115.0,37073,"(36.42764, -86.812249)"
12929,2019.0,2,RESIDENTIAL,385038.0,37066,"(36.387698, -86.459057)"
12930,2019.0,4,OUTDOOR LIGHTING,334.0,37217,"(36.106646, -86.667608)"
12931,2019.0,6,COMMERCIAL,572893.0,37206,"(36.18095, -86.739624)"
12932,2018.0,12,COMMERCIAL,1182748.0,37203,"(36.150195, -86.790206)"
12933,2019.0,1,COMMERCIAL,5589081.0,37219,"(36.167467, -86.783669)"
12934,2019.0,7,RESIDENTIAL,1978148.0,37208,"(36.176427, -86.805176)"
12935,2019.0,2,RESIDENTIAL,90069.0,37073,"(36.42764, -86.812249)"
12936,2019.0,4,OUTDOOR LIGHTING,4920.0,37080,"(36.331509, -86.915843)"
12937,2018.0,12,COMMERCIAL,24174003.0,37214,"(36.168995, -86.667231)"
12938,2018.0,12,COMMERCIAL,1039349.0,37013,"(36.049335, -86.641832)"
12939,2018.0,11,RESIDENTIAL,2564818.0,37086,"(36.014912, -86.5643)"
12940,2019.0,8,COMMERCIAL,2419844.0,37211,"(36.069132, -86.724578)"
12941,2019.0,9,COMMERCIAL,1055601.0,37217,"(36.106646, -86.667608)"
12942,2019.0,3,COMMERCIAL,159240.0,37220,"(36.06788, -86.776955)"
12943,2019.0,8,COMMERCIAL,830.0,37234,"(36.159965, -86.783617)"
12944,2019.0,3,COMMERCIAL,104162.0,37201,"(36.164553, -86.776977)"
12945,2019.0,7,RESIDENTIAL,1510419.0,37080,"(36.331509, -86.915843)"
12946,2019.0,6,COMMERCIAL,24034217.0,37209,"(36.149599, -86.874487)"
12947,2018.0,11,RESIDENTIAL,63523.0,37073,"(36.42764, -86.812249)"
12948,2019.0,4,COMMERCIAL,8833161.0,37027,"(36.00245, -86.778709)"
12949,2019.0,7,RESIDENTIAL,8170884.0,37205,"(36.112469, -86.867263)"
12950,2019.0,4,RESIDENTIAL,4646221.0,37205,"(36.112469, -86.867263)"
12951,2019.0,2,COMMERCIAL,847447.0,37217,"(36.106646, -86.667608)"
12952,2019.0,1,RESIDENTIAL,7798977.0,37013,"(36.049335, -86.641832)"
12953,2019.0,1,COMMERCIAL,16847333.0,37086,"(36.014912, -86.5643)"
12954,2019.0,1,OUTDOOR LIGHTING,1280.0,37080,"(36.331509, -86.915843)"
12955,2019.0,8,OUTDOOR LIGHTING,3680.0,37203,"(36.150195, -86.790206)"
12956,2019.0,9,COMMERCIAL,238400.0,37229,"(36.166687, -86.779932)"
12957,2019.0,8,COMMERCIAL,2005222.0,37210,"(36.140869, -86.738847)"
12958,2019.0,2,OUTDOOR LIGHTING,3900.0,37220,"(36.06788, -86.776955)"
12959,2019.0,1,RESIDENTIAL,389.0,37213,"(36.167552, -86.767564)"
12960,2019.0,9,COMMERCIAL,10380526.0,37075,"(36.323052, -86.60557)"
12961,2019.0,2,COMMERCIAL,1408060.0,37243,"(36.166899, -86.77672)"
12962,2019.0,5,COMMERCIAL,419856.0,37206,"(36.18095, -86.739624)"
12963,2019.0,8,COMMERCIAL,9911617.0,37205,"(36.112469, -86.867263)"
12964,2019.0,9,RESIDENTIAL,8700453.0,37205,"(36.112469, -86.867263)"
12965,2019.0,6,RESIDENTIAL,1354.0,37213,"(36.167552, -86.767564)"
12966,2018.0,11,COMMERCIAL,259.0,37082,"(36.08832, -87.117051)"
12967,2019.0,9,COMMERCIAL,1641724.0,37203,"(36.150195, -86.790206)"
12968,2018.0,12,COMMERCIAL,162299.0,37220,"(36.06788, -86.776955)"
12969,2019.0,1,RESIDENTIAL,2680073.0,37208,"(36.176427, -86.805176)"
12970,2018.0,12,RESIDENTIAL,1689551.0,37210,"(36.140869, -86.738847)"
12971,2019.0,1,RESIDENTIAL,396218.0,37066,"(36.387698, -86.459057)"
12972,2019.0,9,COMMERCIAL,180586.0,37080,"(36.331509, -86.915843)"
12973,2018.0,11,COMMERCIAL,1127031.0,37075,"(36.323052, -86.60557)"
12974,2018.0,12,COMMERCIAL,926205.0,37217,"(36.106646, -86.667608)"
12975,2019.0,3,COMMERCIAL,8408141.0,37027,"(36.00245, -86.778709)"
12976,2019.0,2,OUTDOOR LIGHTING,2655.0,37209,"(36.149599, -86.874487)"
12977,2019.0,6,RESIDENTIAL,50198.0,37201,"(36.164553, -86.776977)"
12978,2018.0,7,SEASONAL CUSTOMER,0.0,37210,"(36.140869, -86.738847)"
12979,2018.0,7,RESIDENTIAL,4218494.0,37218,"(36.210699, -86.866798)"
12980,2018.0,7,SEASONAL CUSTOMER,800.0,37072,"(36.350389, -86.731255)"
12981,2018.0,7,RESIDENTIAL,3265994.0,37206,"(36.18095, -86.739624)"
12982,2018.0,7,COMMERCIAL,1020800.0,37208,"(36.176427, -86.805176)"
12983,2018.0,7,OUTDOOR LIGHTING,29788.0,37212,"(36.133256, -86.801456)"
12984,2018.0,7,COMMERCIAL,712.0,37234,"(36.159965, -86.783617)"
12985,2018.0,7,COMMERCIAL,26935908.0,37209,"(36.149599, -86.874487)"
12986,2018.0,7,RESIDENTIAL,8195.0,37064,"(35.889628, -86.926986)"
12987,2018.0,7,COMMERCIAL,11066071.0,37072,"(36.350389, -86.731255)"
12988,2018.0,7,COMMERCIAL,2227572.0,37220,"(36.06788, -86.776955)"
12989,2018.0,7,COMMERCIAL,133500.0,37238,"(36.166067, -86.779698)"
12990,2018.0,7,OUTDOOR LIGHTING,18897.0,37215,"(36.091316, -86.827959)"
12991,2018.0,7,COMMERCIAL,1181319.0,37217,"(36.106646, -86.667608)"
12992,2018.0,7,RESIDENTIAL,8365207.0,37215,"(36.091316, -86.827959)"
12993,2018.0,7,COMMERCIAL,40500.0,37202,"(36.158527, -86.782923)"
12994,2018.0,7,COMMERCIAL,1798955.0,37203,"(36.150195, -86.790206)"
12995,2018.0,7,OUTDOOR LIGHTING,53622.0,37075,"(36.323052, -86.60557)"
12996,2018.0,7,COMMERCIAL,300900.0,37229,"(36.166687, -86.779932)"
12997,2018.0,7,COMMERCIAL,4126741.0,37216,"(36.216134, -86.726204)"
12998,2018.0,7,COMMERCIAL,870203.0,37221,"(36.064367, -86.96029)"
12999,2018.0,7,COMMERCIAL,72987877.0,37203,"(36.150195, -86.790206)"
13000,2018.0,7,COMMERCIAL,1813985.0,37209,"(36.149599, -86.874487)"
13001,2018.0,7,RESIDENTIAL,3450923.0,37217,"(36.106646, -86.667608)"
13002,2018.0,7,RESIDENTIAL,6229625.0,37115,"(36.262567, -86.704171)"
13003,2018.0,7,COMMERCIAL,78767.0,37015,"(36.29003, -87.070106)"
13004,2018.0,7,OUTDOOR LIGHTING,22154.0,37204,"(36.109305, -86.776748)"
13005,2018.0,7,RESIDENTIAL,8130066.0,37211,"(36.069132, -86.724578)"
13006,2018.0,7,RESIDENTIAL,2476402.0,37204,"(36.109305, -86.776748)"
13007,2018.0,7,OUTDOOR LIGHTING,0.0,37076,"(36.175185, -86.5933)"
13008,2018.0,7,OUTDOOR LIGHTING,0.0,37218,"(36.210699, -86.866798)"
13009,2018.0,7,COMMERCIAL,772917.0,37080,"(36.331509, -86.915843)"
13010,2018.0,7,COMMERCIAL,393.0,37227,"(36.129798, -86.666977)"
13011,2018.0,7,OUTDOOR LIGHTING,19281.0,37208,"(36.176427, -86.805176)"
13012,2018.0,7,RESIDENTIAL,2658.0,37152,"(36.396526, -86.765833)"
13013,2018.0,7,COMMERCIAL,111431.0,37219,"(36.167467, -86.783669)"
13014,2018.0,7,COMMERCIAL,677932.0,37205,"(36.112469, -86.867263)"
13015,2018.0,7,COMMERCIAL,514787.0,37218,"(36.210699, -86.866798)"
13016,2018.0,7,COMMERCIAL,25827.0,37152,"(36.396526, -86.765833)"
13017,2018.0,7,COMMERCIAL,2469517.0,37211,"(36.069132, -86.724578)"
13018,2018.0,7,OUTDOOR LIGHTING,6291.0,37210,"(36.140869, -86.738847)"
13019,2018.0,7,COMMERCIAL,796054.0,37206,"(36.18095, -86.739624)"
13020,2018.0,7,OUTDOOR LIGHTING,2595.0,37115,"(36.262567, -86.704171)"
13021,2018.0,7,RESIDENTIAL,704987.0,37122,"(36.187906, -86.500085)"
13022,2018.0,7,COMMERCIAL,41546.0,37243,"(36.166899, -86.77672)"
13023,2018.0,7,OUTDOOR LIGHTING,21931.0,37027,"(36.00245, -86.778709)"
13024,2018.0,7,RESIDENTIAL,45487.0,37228,"(36.193837, -86.803025)"
13025,2018.0,7,COMMERCIAL,22160158.0,37211,"(36.069132, -86.724578)"
13026,2018.0,7,RESIDENTIAL,1639120.0,37210,"(36.140869, -86.738847)"
13027,2018.0,7,RESIDENTIAL,99636.0,37073,"(36.42764, -86.812249)"
13028,2018.0,7,OUTDOOR LIGHTING,5160.0,37080,"(36.331509, -86.915843)"
13029,2018.0,7,COMMERCIAL,15349324.0,37204,"(36.109305, -86.776748)"
13030,2018.0,7,COMMERCIAL,4581642.0,37221,"(36.064367, -86.96029)"
13031,2018.0,7,COMMERCIAL,12969877.0,37217,"(36.106646, -86.667608)"
13032,2018.0,7,RESIDENTIAL,7533164.0,37207,"(36.224945, -86.775061)"
13033,2018.0,7,RESIDENTIAL,9514329.0,37205,"(36.112469, -86.867263)"
13034,2018.0,7,OUTDOOR LIGHTING,7097.0,37138,"(36.239455, -86.611783)"
13035,2018.0,7,COMMERCIAL,10425315.0,37115,"(36.262567, -86.704171)"
13036,2018.0,7,COMMERCIAL,202440.0,37220,"(36.06788, -86.776955)"
13037,2018.0,7,COMMERCIAL,50448.0,37066,"(36.387698, -86.459057)"
13038,2018.0,7,COMMERCIAL,31028069.0,37210,"(36.140869, -86.738847)"
13039,2018.0,7,COMMERCIAL,1435571.0,37072,"(36.350389, -86.731255)"
13040,2018.0,7,COMMERCIAL,6453816.0,37228,"(36.193837, -86.803025)"
13041,2018.0,7,OUTDOOR LIGHTING,460.0,37189,"(36.279393, -86.826731)"
13042,2018.0,7,RESIDENTIAL,8429327.0,37221,"(36.064367, -86.96029)"
13043,2018.0,7,COMMERCIAL,5489.0,37069,"(35.985493, -86.899213)"
13044,2018.0,7,RESIDENTIAL,853526.0,37203,"(36.150195, -86.790206)"
13045,2018.0,7,RESIDENTIAL,942186.0,37189,"(36.279393, -86.826731)"
13046,2018.0,7,RESIDENTIAL,33401.0,37082,"(36.08832, -87.117051)"
13047,2018.0,7,RESIDENTIAL,2114105.0,37208,"(36.176427, -86.805176)"
13048,2018.0,7,COMMERCIAL,293100.0,37234,"(36.159965, -86.783617)"
13049,2018.0,7,RESIDENTIAL,239920.0,37135,"(35.946013, -86.661944)"
13050,2018.0,7,SEASONAL CUSTOMER,6600.0,37212,"(36.133256, -86.801456)"
13051,2018.0,7,COMMERCIAL,1195183.0,37207,"(36.224945, -86.775061)"
13052,2018.0,7,COMMERCIAL,16645339.0,37207,"(36.224945, -86.775061)"
13053,2018.0,7,COMMERCIAL,684000.0,37237,
13054,2018.0,7,RESIDENTIAL,3418340.0,37216,"(36.216134, -86.726204)"
13055,2018.0,7,OUTDOOR LIGHTING,42.0,37217,"(36.106646, -86.667608)"
13056,2018.0,7,OUTDOOR LIGHTING,6673.0,37207,"(36.224945, -86.775061)"
13057,2018.0,7,OUTDOOR LIGHTING,320.0,37216,"(36.216134, -86.726204)"
13058,2018.0,7,OUTDOOR LIGHTING,3269.0,37206,"(36.18095, -86.739624)"
13059,2018.0,7,RESIDENTIAL,67298.0,37201,"(36.164553, -86.776977)"
13060,2018.0,7,COMMERCIAL,57360.0,37152,"(36.396526, -86.765833)"
13061,2018.0,7,COMMERCIAL,23979927.0,37138,"(36.239455, -86.611783)"
13062,2018.0,7,RESIDENTIAL,2688212.0,37220,"(36.06788, -86.776955)"
13063,2018.0,7,RESIDENTIAL,686462.0,37015,"(36.29003, -87.070106)"
13064,2018.0,7,RESIDENTIAL,2734439.0,37086,"(36.014912, -86.5643)"
13065,2018.0,7,COMMERCIAL,597590.0,37086,"(36.014912, -86.5643)"
13066,2018.0,7,COMMERCIAL,27563.0,37143,"(36.12259, -87.03587)"
13067,2018.0,7,RESIDENTIAL,1007.0,37213,"(36.167552, -86.767564)"
13068,2018.0,7,OUTDOOR LIGHTING,2491.0,37013,"(36.049335, -86.641832)"
13069,2018.0,7,OUTDOOR LIGHTING,1159.0,37205,"(36.112469, -86.867263)"
13070,2018.0,7,COMMERCIAL,19276651.0,37086,"(36.014912, -86.5643)"
13071,2018.0,7,OUTDOOR LIGHTING,7194.0,37214,"(36.168995, -86.667231)"
13072,2018.0,7,OUTDOOR LIGHTING,7852.0,37221,"(36.064367, -86.96029)"
13073,2018.0,7,COMMERCIAL,938787.0,37215,"(36.091316, -86.827959)"
13074,2018.0,7,OUTDOOR LIGHTING,3554.0,37220,"(36.06788, -86.776955)"
13075,2018.0,7,SEASONAL CUSTOMER,597.0,37086,"(36.014912, -86.5643)"
13076,2018.0,7,RESIDENTIAL,605096.0,37066,"(36.387698, -86.459057)"
13077,2018.0,7,RESIDENTIAL,5859520.0,37076,"(36.175185, -86.5933)"
13078,2018.0,7,RESIDENTIAL,31980.0,37243,"(36.166899, -86.77672)"
13079,2018.0,7,COMMERCIAL,2309020.0,37243,"(36.166899, -86.77672)"
13080,2018.0,7,COMMERCIAL,1101846.0,37214,"(36.168995, -86.667231)"
13081,2018.0,7,RESIDENTIAL,5280458.0,37214,"(36.168995, -86.667231)"
13082,2018.0,7,COMMERCIAL,218973.0,37228,"(36.193837, -86.803025)"
13083,2018.0,7,COMMERCIAL,212889.0,37080,"(36.331509, -86.915843)"
13084,2018.0,7,RESIDENTIAL,581524.0,37143,"(36.12259, -87.03587)"
13085,2018.0,7,COMMERCIAL,463151.0,37138,"(36.239455, -86.611783)"
13086,2018.0,7,COMMERCIAL,857510.0,37076,"(36.175185, -86.5933)"
13087,2018.0,7,COMMERCIAL,1050972.0,37013,"(36.049335, -86.641832)"
13088,2018.0,7,COMMERCIAL,14651604.0,37013,"(36.049335, -86.641832)"
13089,2018.0,7,COMMERCIAL,340800.0,37242,"(36.165017, -86.782171)"
13090,2018.0,7,COMMERCIAL,16735.0,37073,"(36.42764, -86.812249)"
13091,2018.0,7,COMMERCIAL,17244157.0,37208,"(36.176427, -86.805176)"
13092,2018.0,7,COMMERCIAL,5156663.0,37219,"(36.167467, -86.783669)"
13093,2018.0,7,RESIDENTIAL,9234749.0,37027,"(36.00245, -86.778709)"
13094,2018.0,7,COMMERCIAL,9776479.0,37027,"(36.00245, -86.778709)"
13095,2018.0,7,COMMERCIAL,608015.0,37066,"(36.387698, -86.459057)"
13096,2018.0,7,COMMERCIAL,5200053.0,37215,"(36.091316, -86.827959)"
13097,2018.0,7,COMMERCIAL,11692829.0,37212,"(36.133256, -86.801456)"
13098,2018.0,7,COMMERCIAL,162807.0,37213,"(36.167552, -86.767564)"
13099,2018.0,7,OUTDOOR LIGHTING,13904.0,37072,"(36.350389, -86.731255)"
13100,2018.0,7,OUTDOOR LIGHTING,7369.0,37209,"(36.149599, -86.874487)"
13101,2018.0,7,COMMERCIAL,1277860.0,37115,"(36.262567, -86.704171)"
13102,2018.0,7,RESIDENTIAL,2231778.0,37212,"(36.133256, -86.801456)"
13103,2018.0,7,COMMERCIAL,11730091.0,37205,"(36.112469, -86.867263)"
13104,2018.0,7,COMMERCIAL,169181.0,37201,"(36.164553, -86.776977)"
13105,2018.0,7,COMMERCIAL,3352120.0,37189,"(36.279393, -86.826731)"
13106,2018.0,7,OUTDOOR LIGHTING,12858.0,37086,"(36.014912, -86.5643)"
13107,2018.0,7,COMMERCIAL,441785.0,37216,"(36.216134, -86.726204)"
13108,2018.0,7,COMMERCIAL,7901053.0,37076,"(36.175185, -86.5933)"
13109,2018.0,7,RESIDENTIAL,4599496.0,37138,"(36.239455, -86.611783)"
13110,2018.0,7,COMMERCIAL,6560.0,37122,"(36.187906, -86.500085)"
13111,2018.0,7,COMMERCIAL,7725871.0,37218,"(36.210699, -86.866798)"
13112,2018.0,7,COMMERCIAL,4205090.0,37206,"(36.18095, -86.739624)"
13113,2018.0,7,RESIDENTIAL,4507591.0,37209,"(36.149599, -86.874487)"
13114,2018.0,7,COMMERCIAL,10703891.0,37075,"(36.323052, -86.60557)"
13115,2018.0,7,COMMERCIAL,94440.0,37227,"(36.129798, -86.666977)"
13116,2018.0,7,RESIDENTIAL,7436187.0,37072,"(36.350389, -86.731255)"
13117,2018.0,7,COMMERCIAL,2197449.0,37210,"(36.140869, -86.738847)"
13118,2018.0,7,COMMERCIAL,3146815.0,37213,"(36.167552, -86.767564)"
13119,2018.0,7,COMMERCIAL,115788.0,37189,"(36.279393, -86.826731)"
13120,2018.0,7,OUTDOOR LIGHTING,8100.0,37211,"(36.069132, -86.724578)"
13121,2018.0,7,RESIDENTIAL,1564947.0,37080,"(36.331509, -86.915843)"
13122,2018.0,7,COMMERCIAL,64880.0,37073,"(36.42764, -86.812249)"
13123,2018.0,7,RESIDENTIAL,8565231.0,37013,"(36.049335, -86.641832)"
13124,2018.0,7,COMMERCIAL,3483.0,37135,"(35.946013, -86.661944)"
13125,2018.0,7,RESIDENTIAL,9380897.0,37075,"(36.323052, -86.60557)"
13126,2018.0,7,COMMERCIAL,779333.0,37212,"(36.133256, -86.801456)"
13127,2018.0,7,COMMERCIAL,1736188.0,37075,"(36.323052, -86.60557)"
13128,2018.0,7,COMMERCIAL,1396240.0,37204,"(36.109305, -86.776748)"
13129,2018.0,7,OUTDOOR LIGHTING,1018.0,37228,"(36.193837, -86.803025)"
13130,2018.0,7,COMMERCIAL,8962135.0,37201,"(36.164553, -86.776977)"
13131,2018.0,7,SEASONAL CUSTOMER,37440.0,37205,"(36.112469, -86.867263)"
13132,2018.0,7,RESIDENTIAL,18849.0,37219,"(36.167467, -86.783669)"
13133,2018.0,7,COMMERCIAL,30268623.0,37214,"(36.168995, -86.667231)"
13134,2018.0,7,RESIDENTIAL,817235.0,37069,"(35.985493, -86.899213)"
13135,2018.0,7,COMMERCIAL,542.0,37082,"(36.08832, -87.117051)"
13136,2018.0,7,COMMERCIAL,893324.0,37027,"(36.00245, -86.778709)"
13137,2018.0,7,OUTDOOR LIGHTING,735.0,37203,"(36.150195, -86.790206)"
13138,2018.0,7,COMMERCIAL,86440.0,37069,"(35.985493, -86.899213)"
13139,2019.0,1,COMMERCIAL,8497736.0,37072,"(36.350389, -86.731255)"
13140,2018.0,11,COMMERCIAL,289908.0,37138,"(36.239455, -86.611783)"
13141,2019.0,4,RESIDENTIAL,5103215.0,37207,"(36.224945, -86.775061)"
13142,2019.0,8,OUTDOOR LIGHTING,4947.0,37215,"(36.091316, -86.827959)"
13143,2019.0,3,RESIDENTIAL,5386463.0,37205,"(36.112469, -86.867263)"
13144,2018.0,12,RESIDENTIAL,8412.0,37243,"(36.166899, -86.77672)"
13145,2018.0,11,COMMERCIAL,4917.0,37069,"(35.985493, -86.899213)"
13146,2019.0,1,COMMERCIAL,22661122.0,37210,"(36.140869, -86.738847)"
13147,2019.0,5,COMMERCIAL,15203830.0,37207,"(36.224945, -86.775061)"
13148,2019.0,8,COMMERCIAL,790159.0,37221,"(36.064367, -86.96029)"
13149,2019.0,2,COMMERCIAL,53480.0,37073,"(36.42764, -86.812249)"
13150,2019.0,1,OUTDOOR LIGHTING,177.0,37228,"(36.193837, -86.803025)"
13151,2019.0,1,COMMERCIAL,2943.0,37135,"(35.946013, -86.661944)"
13152,2019.0,8,RESIDENTIAL,6660.0,37064,"(35.889628, -86.926986)"
13153,2019.0,3,OUTDOOR LIGHTING,8819.0,37204,"(36.109305, -86.776748)"
13154,2019.0,3,RESIDENTIAL,1482223.0,37220,"(36.06788, -86.776955)"
13155,2019.0,6,COMMERCIAL,3728.0,37135,"(35.946013, -86.661944)"
13156,2019.0,5,SEASONAL CUSTOMER,960.0,37072,"(36.350389, -86.731255)"
13157,2018.0,11,RESIDENTIAL,1049528.0,37212,"(36.133256, -86.801456)"
13158,2019.0,8,RESIDENTIAL,2612032.0,37086,"(36.014912, -86.5643)"
13159,2018.0,12,RESIDENTIAL,15304.0,37219,"(36.167467, -86.783669)"
13160,2019.0,5,COMMERCIAL,20182792.0,37211,"(36.069132, -86.724578)"
13161,2019.0,8,OUTDOOR LIGHTING,0.0,37080,"(36.331509, -86.915843)"
13162,2019.0,5,COMMERCIAL,4776132.0,37219,"(36.167467, -86.783669)"
13163,2019.0,7,COMMERCIAL,209361.0,37080,"(36.331509, -86.915843)"
13164,2019.0,9,COMMERCIAL,2612795.0,37189,"(36.279393, -86.826731)"
13165,2019.0,7,COMMERCIAL,137247.0,37213,"(36.167552, -86.767564)"
13166,2019.0,3,COMMERCIAL,11149.0,37152,"(36.396526, -86.765833)"
13167,2019.0,3,COMMERCIAL,534989.0,37212,"(36.133256, -86.801456)"
13168,2019.0,3,COMMERCIAL,15891.0,37243,"(36.166899, -86.77672)"
13169,2018.0,11,OUTDOOR LIGHTING,5360.0,37216,"(36.216134, -86.726204)"
13170,2019.0,6,COMMERCIAL,8733.0,37073,"(36.42764, -86.812249)"
13171,2019.0,8,COMMERCIAL,1748345.0,37075,"(36.323052, -86.60557)"
13172,2018.0,12,COMMERCIAL,190600.0,37229,"(36.166687, -86.779932)"
13173,2019.0,9,COMMERCIAL,11643975.0,37217,"(36.106646, -86.667608)"
13174,2019.0,9,COMMERCIAL,873861.0,37027,"(36.00245, -86.778709)"
13175,2019.0,7,OUTDOOR LIGHTING,639.0,37217,"(36.106646, -86.667608)"
13176,2019.0,6,OUTDOOR LIGHTING,6320.0,37080,"(36.331509, -86.915843)"
13177,2018.0,12,RESIDENTIAL,1068721.0,37189,"(36.279393, -86.826731)"
13178,2019.0,2,OUTDOOR LIGHTING,0.0,37080,"(36.331509, -86.915843)"
13179,2019.0,9,RESIDENTIAL,518941.0,37066,"(36.387698, -86.459057)"
13180,2019.0,4,RESIDENTIAL,1551074.0,37208,"(36.176427, -86.805176)"
13181,2018.0,12,RESIDENTIAL,824119.0,37015,"(36.29003, -87.070106)"
13182,2019.0,7,OUTDOOR LIGHTING,5493.0,37221,"(36.064367, -86.96029)"
13183,2019.0,5,COMMERCIAL,46680.0,37152,"(36.396526, -86.765833)"
13184,2019.0,6,COMMERCIAL,163168.0,37220,"(36.06788, -86.776955)"
13185,2018.0,11,COMMERCIAL,288000.0,37242,"(36.165017, -86.782171)"
13186,2019.0,9,OUTDOOR LIGHTING,4539.0,37209,"(36.149599, -86.874487)"
13187,2019.0,7,COMMERCIAL,815019.0,37066,"(36.387698, -86.459057)"
13188,2019.0,7,RESIDENTIAL,3944036.0,37209,"(36.149599, -86.874487)"
13189,2019.0,5,RESIDENTIAL,1263002.0,37204,"(36.109305, -86.776748)"
13190,2019.0,5,COMMERCIAL,576000.0,37237,
13191,2019.0,7,COMMERCIAL,6510.0,37122,"(36.187906, -86.500085)"
13192,2019.0,8,COMMERCIAL,15875205.0,37208,"(36.176427, -86.805176)"
13193,2019.0,4,OUTDOOR LIGHTING,8689.0,37215,"(36.091316, -86.827959)"
13194,2019.0,9,COMMERCIAL,142325.0,37201,"(36.164553, -86.776977)"
13195,2019.0,2,RESIDENTIAL,6471493.0,37075,"(36.323052, -86.60557)"
13196,2018.0,11,RESIDENTIAL,4709466.0,37072,"(36.350389, -86.731255)"
13197,2018.0,12,RESIDENTIAL,6899717.0,37072,"(36.350389, -86.731255)"
13198,2018.0,12,COMMERCIAL,3584904.0,37215,"(36.091316, -86.827959)"
13199,2019.0,8,OUTDOOR LIGHTING,0.0,37076,"(36.175185, -86.5933)"
13200,2019.0,1,COMMERCIAL,1383122.0,37209,"(36.149599, -86.874487)"
13201,2019.0,6,COMMERCIAL,25392583.0,37210,"(36.140869, -86.738847)"
13202,2019.0,7,COMMERCIAL,147964.0,37201,"(36.164553, -86.776977)"
13203,2019.0,9,COMMERCIAL,7196292.0,37076,"(36.175185, -86.5933)"
13204,2018.0,11,OUTDOOR LIGHTING,2129.0,37115,"(36.262567, -86.704171)"
13205,2019.0,9,RESIDENTIAL,26863.0,37243,"(36.166899, -86.77672)"
13206,2019.0,4,RESIDENTIAL,4902454.0,37013,"(36.049335, -86.641832)"
13207,2018.0,11,RESIDENTIAL,1699895.0,37208,"(36.176427, -86.805176)"
13208,2019.0,5,COMMERCIAL,288766.0,37216,"(36.216134, -86.726204)"
13209,2019.0,8,COMMERCIAL,50280.0,37152,"(36.396526, -86.765833)"
13210,2019.0,9,COMMERCIAL,422121.0,37216,"(36.216134, -86.726204)"
13211,2019.0,4,RESIDENTIAL,3690589.0,37115,"(36.262567, -86.704171)"
13212,2019.0,2,COMMERCIAL,317871.0,37216,"(36.216134, -86.726204)"
13213,2019.0,3,RESIDENTIAL,2755931.0,37216,"(36.216134, -86.726204)"
13214,2019.0,1,COMMERCIAL,427339.0,37218,"(36.210699, -86.866798)"
13215,2019.0,8,RESIDENTIAL,1835915.0,37212,"(36.133256, -86.801456)"
13216,2019.0,7,RESIDENTIAL,1967219.0,37204,"(36.109305, -86.776748)"
13217,2019.0,6,COMMERCIAL,1474601.0,37209,"(36.149599, -86.874487)"
13218,2019.0,4,COMMERCIAL,5037541.0,37228,"(36.193837, -86.803025)"
13219,2019.0,6,RESIDENTIAL,6620248.0,37013,"(36.049335, -86.641832)"
